Origin,DayOfYear,cancelledTotal,cancelledCarrier,cancelledWeather,cancelledNAS,cancelledSecurity
GPT,192,1,1,0,0,0
ANC,48,1,0,1,0,0
ROA,78,1,1,0,0,0
ILM,35,1,0,1,0,0
TVC,154,1,0,0,1,0
CHO,53,1,0,1,0,0
CMI,336,1,0,0,1,0
CHO,33,1,1,0,0,0
DCA,253,1,0,0,1,0
AVL,59,1,1,0,0,0
SAT,55,1,1,0,0,0
SFO,292,1,1,0,0,0
ORF,51,1,1,0,0,0
PWM,99,1,0,0,1,0
HDN,34,1,0,1,0,0
SPI,11,1,1,0,0,0
TYS,58,1,1,0,0,0
TOL,28,1,0,0,1,0
SAV,176,1,1,0,0,0
SWF,53,1,0,1,0,0
PIA,312,1,1,0,0,0
BIL,11,1,1,0,0,0
CPR,13,1,1,0,0,0
CSG,32,1,1,0,0,0
AUS,45,1,1,0,0,0
HOU,57,1,1,0,0,0
ACY,59,1,1,0,0,0
TPA,348,1,1,0,0,0
TRI,34,1,1,0,0,0
DRO,95,1,1,0,0,0
MDT,48,1,0,1,0,0
GEG,14,1,1,0,0,0
DRO,191,1,1,0,0,0
PDX,88,1,1,0,0,0
AGS,51,1,0,1,0,0
PSC,154,1,1,0,0,0
PHF,58,1,1,0,0,0
YUM,136,1,1,0,0,0
MOD,53,1,0,0,1,0
MYR,56,1,0,1,0,0
EYW,49,1,1,0,0,0
MDW,49,1,1,0,0,0
HHH,58,1,1,0,0,0
PSE,166,1,0,1,0,0
HHH,42,1,1,0,0,0
JAX,51,1,0,1,0,0
HHH,35,1,0,1,0,0
ORF,195,1,1,0,0,0
COS,151,1,1,0,0,0
MIA,33,1,1,0,0,0
LYH,40,1,0,1,0,0
FNT,183,1,0,0,1,0
ASE,45,1,0,1,0,0
CSG,47,1,0,1,0,0
MSN,49,1,1,0,0,0
FAI,78,1,1,0,0,0
FAT,87,1,1,0,0,0
ABE,28,1,1,0,0,0
GNV,56,1,0,1,0,0
FAY,36,1,1,0,0,0
ITH,359,1,0,1,0,0
CID,212,1,0,0,1,0
LIT,144,1,1,0,0,0
HOU,136,1,1,0,0,0
OKC,50,1,1,0,0,0
SJT,24,1,0,1,0,0
FLG,66,1,1,0,0,0
SBA,38,1,0,1,0,0
ACT,90,1,0,1,0,0
TYS,55,1,1,0,0,0
PHL,339,1,1,0,0,0
PNS,223,1,1,0,0,0
LBB,232,1,0,0,1,0
CAE,75,1,1,0,0,0
EGE,62,1,1,0,0,0
PFN,40,1,1,0,0,0
OKC,108,1,0,1,0,0
HOU,76,1,1,0,0,0
OKC,48,1,0,1,0,0
BWI,17,1,0,1,0,0
HDN,347,1,0,1,0,0
COS,188,1,1,0,0,0
AGS,52,1,0,0,1,0
SAV,359,1,0,1,0,0
BUF,217,1,0,1,0,0
BWI,6,1,0,1,0,0
DAY,215,1,0,0,1,0
OGG,265,1,1,0,0,0
OAK,239,1,1,0,0,0
ABY,48,1,0,0,1,0
ABE,321,1,1,0,0,0
EGE,202,1,1,0,0,0
GSO,79,1,0,1,0,0
ONT,91,1,1,0,0,0
ONT,325,1,1,0,0,0
ROC,107,1,1,0,0,0
SJU,56,1,1,0,0,0
MSY,54,1,1,0,0,0
TUS,241,1,1,0,0,0
PHL,79,1,1,0,0,0
MOB,318,1,0,1,0,0
CRW,56,1,0,0,1,0
CLE,224,1,1,0,0,0
TPA,48,1,1,0,0,0
ACT,238,1,1,0,0,0
ICT,95,1,1,0,0,0
DAY,45,1,1,0,0,0
MDW,32,1,1,0,0,0
STT,13,1,0,1,0,0
HNL,240,1,1,0,0,0
BOS,294,1,1,0,0,0
GSP,238,1,0,0,1,0
COS,196,1,1,0,0,0
LBB,217,1,0,1,0,0
PDX,58,1,1,0,0,0
BDL,58,1,1,0,0,0
BWI,319,1,1,0,0,0
GPT,316,1,0,0,1,0
VPS,68,1,1,0,0,0
GRB,310,1,0,0,1,0
ELP,19,1,0,1,0,0
MOD,27,1,0,1,0,0
PBI,55,1,1,0,0,0
LSE,41,1,1,0,0,0
SGF,57,1,0,0,1,0
ONT,87,1,0,0,1,0
MCO,54,1,1,0,0,0
STT,53,1,1,0,0,0
SJU,53,1,1,0,0,0
MBS,255,1,0,0,1,0
PBI,51,1,0,1,0,0
EUG,84,1,0,0,1,0
JAX,74,1,1,0,0,0
TPA,331,1,1,0,0,0
OMA,58,1,1,0,0,0
PVD,346,1,0,0,1,0
SAV,40,1,0,0,1,0
KOA,44,1,1,0,0,0
ILM,54,1,1,0,0,0
ALB,44,1,1,0,0,0
DAL,124,1,1,0,0,0
ITO,317,1,1,0,0,0
DSM,11,1,1,0,0,0
OMA,41,1,1,0,0,0
MYR,41,1,1,0,0,0
SFO,40,1,0,1,0,0
ALO,53,1,1,0,0,0
TVC,158,1,1,0,0,0
MYR,39,1,1,0,0,0
TYS,82,1,1,0,0,0
BUR,229,1,1,0,0,0
LAS,39,1,1,0,0,0
SBP,20,1,0,0,1,0
MHT,94,1,0,0,1,0
CMI,99,1,1,0,0,0
LSE,310,1,0,0,1,0
BUR,86,1,1,0,0,0
FSM,46,1,0,1,0,0
GRB,205,1,0,1,0,0
ALB,206,1,1,0,0,0
ASE,217,1,0,1,0,0
CHA,163,1,1,0,0,0
HSV,50,1,1,0,0,0
FSD,41,1,1,0,0,0
BHM,290,1,0,1,0,0
SWF,19,1,1,0,0,0
SMF,111,1,1,0,0,0
SEA,218,1,1,0,0,0
EUG,54,1,0,0,1,0
ELP,90,1,0,0,1,0
RSW,86,1,1,0,0,0
ROC,35,1,0,1,0,0
AUS,282,1,1,0,0,0
SAN,57,1,1,0,0,0
SFO,57,1,1,0,0,0
TUS,315,1,0,1,0,0
GSP,118,1,0,0,1,0
GEG,31,1,0,0,1,0
BMI,84,1,0,0,1,0
RIC,231,1,0,1,0,0
HOU,13,1,0,1,0,0
ELP,279,1,1,0,0,0
ROC,215,1,1,0,0,0
TEX,17,1,0,1,0,0
ELP,55,1,1,0,0,0
ICT,363,1,1,0,0,0
KTN,59,1,0,1,0,0
ELM,59,1,1,0,0,0
BUR,287,1,1,0,0,0
ELP,41,1,1,0,0,0
FLG,359,1,1,0,0,0
TEX,365,1,1,0,0,0
SRQ,77,1,1,0,0,0
DSM,99,1,0,0,1,0
BRW,227,1,1,0,0,0
IND,197,1,1,0,0,0
ACV,26,1,0,0,1,0
MGM,329,1,1,0,0,0
LAN,29,1,1,0,0,0
TUL,282,1,1,0,0,0
MCI,269,1,0,0,1,0
SRQ,215,1,1,0,0,0
VPS,24,1,0,1,0,0
BHM,199,1,0,0,1,0
EGE,284,1,0,1,0,0
MCO,340,1,1,0,0,0
ICT,40,1,1,0,0,0
ICT,33,1,1,0,0,0
MHT,47,1,0,0,1,0
BOS,9,1,1,0,0,0
RDU,55,1,0,0,1,0
HPN,219,1,0,1,0,0
OAK,128,1,1,0,0,0
OTZ,26,1,0,1,0,0
MCI,342,1,0,1,0,0
MFE,238,1,1,0,0,0
ASE,129,1,1,0,0,0
GEG,48,1,1,0,0,0
SJU,151,1,1,0,0,0
BTV,45,1,0,0,1,0
ABE,78,1,1,0,0,0
CHA,350,1,1,0,0,0
OAK,289,1,1,0,0,0
ABE,194,1,1,0,0,0
SUX,34,1,1,0,0,0
MDT,81,1,1,0,0,0
BIL,42,1,1,0,0,0
ATW,256,1,0,0,1,0
MSN,353,1,0,1,0,0
ELP,123,1,1,0,0,0
SNA,37,1,0,1,0,0
SLC,294,1,0,1,0,0
VPS,161,1,1,0,0,0
LIH,237,1,1,0,0,0
DBQ,160,1,0,1,0,0
XNA,97,1,1,0,0,0
RIC,325,1,1,0,0,0
BHM,60,1,1,0,0,0
BGM,87,1,1,0,0,0
CAK,156,1,1,0,0,0
ONT,95,1,1,0,0,0
EGE,48,1,1,0,0,0
LIH,76,1,1,0,0,0
MSY,48,1,0,0,1,0
FWA,352,1,0,1,0,0
BIL,249,1,1,0,0,0
PSP,54,1,1,0,0,0
BHM,9,1,0,1,0,0
VPS,201,1,1,0,0,0
DSM,108,1,0,1,0,0
EYW,188,1,0,1,0,0
TRI,21,1,0,1,0,0
PSP,173,1,0,1,0,0
GJT,190,1,1,0,0,0
SYR,191,1,1,0,0,0
ABQ,247,1,1,0,0,0
SBN,120,1,1,0,0,0
MOB,36,1,0,1,0,0
WRG,139,1,1,0,0,0
SPI,162,1,1,0,0,0
MYR,354,1,1,0,0,0
SAV,47,1,1,0,0,0
BIS,41,1,1,0,0,0
STL,84,1,1,0,0,0
FSM,361,1,1,0,0,0
KOA,117,1,1,0,0,0
DEN,39,1,1,0,0,0
EVV,26,1,0,1,0,0
KOA,34,1,1,0,0,0
PDX,225,1,1,0,0,0
MCI,199,1,1,0,0,0
DAY,209,1,0,0,1,0
BUR,53,1,1,0,0,0
SGF,61,1,0,0,1,0
ERI,20,1,0,1,0,0
DAY,59,1,0,0,1,0
LIT,202,1,1,0,0,0
SGF,59,1,0,0,1,0
HOU,287,1,1,0,0,0
BTR,209,1,1,0,0,0
TUL,20,1,1,0,0,0
GUC,109,1,1,0,0,0
ROA,59,1,0,0,1,0
HNL,170,1,1,0,0,0
ONT,365,1,1,0,0,0
SBA,228,1,0,1,0,0
ERI,363,1,0,1,0,0
ROA,90,1,0,0,1,0
ACV,59,1,1,0,0,0
ONT,160,1,0,1,0,0
RDD,59,1,1,0,0,0
DSM,224,1,1,0,0,0
ASE,159,1,1,0,0,0
GRB,177,1,1,0,0,0
SUN,59,1,0,1,0,0
ANC,105,1,1,0,0,0
COS,59,1,1,0,0,0
CMH,59,1,1,0,0,0
FLL,64,1,0,1,0,0
SAT,59,1,1,0,0,0
SWF,102,1,1,0,0,0
SAT,58,1,1,0,0,0
RFD,58,1,1,0,0,0
TRI,215,1,1,0,0,0
SDF,58,1,1,0,0,0
MIA,184,1,1,0,0,0
TOL,359,1,0,1,0,0
FAT,73,1,1,0,0,0
LAN,25,1,1,0,0,0
HDN,47,1,0,0,1,0
LNK,56,1,0,0,1,0
MFE,93,1,1,0,0,0
SHV,51,1,1,0,0,0
BDL,255,1,0,1,0,0
COS,56,1,0,0,1,0
CIC,38,1,0,0,1,0
SLC,318,1,1,0,0,0
IAD,235,1,1,0,0,0
ALB,177,1,0,0,1,0
HNL,203,1,1,0,0,0
SPI,56,1,0,0,1,0
MIA,291,1,1,0,0,0
ITO,98,1,1,0,0,0
CHA,62,1,0,0,1,0
GSO,241,1,1,0,0,0
ILM,187,1,0,1,0,0
BUF,277,1,1,0,0,0
ABE,215,1,1,0,0,0
LEX,74,1,0,1,0,0
DSM,158,1,1,0,0,0
FAR,56,1,0,0,1,0
AVP,20,1,0,1,0,0
CMH,106,1,1,0,0,0
DRO,104,1,1,0,0,0
MDW,264,1,1,0,0,0
SAT,228,1,1,0,0,0
AMA,63,1,1,0,0,0
AVP,41,1,0,0,1,0
MOB,57,1,1,0,0,0
BOI,307,1,0,0,1,0
CLD,56,1,1,0,0,0
FAI,17,1,1,0,0,0
CEC,56,1,1,0,0,0
SPS,168,1,0,1,0,0
ACT,23,1,1,0,0,0
TYS,251,1,1,0,0,0
FLL,116,1,1,0,0,0
LSE,39,1,0,1,0,0
PWM,26,1,1,0,0,0
CVG,326,1,1,0,0,0
CID,66,1,0,1,0,0
COS,55,1,0,0,1,0
GEG,351,1,1,0,0,0
OKC,15,1,0,1,0,0
JFK,149,1,1,0,0,0
SJC,48,1,1,0,0,0
DAL,248,1,1,0,0,0
RDM,27,1,0,1,0,0
DSM,161,1,0,1,0,0
LEX,55,1,0,0,1,0
PSC,54,1,1,0,0,0
IDA,63,1,1,0,0,0
JAX,71,1,0,1,0,0
MHT,359,1,0,1,0,0
LEX,54,1,1,0,0,0
ELP,42,1,1,0,0,0
TVC,116,1,0,0,1,0
GRB,41,1,0,0,1,0
SBN,49,1,1,0,0,0
ABE,32,1,1,0,0,0
RNO,8,1,0,0,1,0
MCO,21,1,0,1,0,0
IDA,77,1,1,0,0,0
GEG,185,1,1,0,0,0
ACV,54,1,0,0,1,0
OMA,364,1,1,0,0,0
SMF,306,1,1,0,0,0
FLL,133,1,1,0,0,0
SAV,30,1,0,0,1,0
MCI,151,1,1,0,0,0
GUC,90,1,0,1,0,0
SGF,105,1,1,0,0,0
CRW,53,1,1,0,0,0
MGM,16,1,0,1,0,0
GUC,53,1,1,0,0,0
ORF,26,1,0,1,0,0
EGE,57,1,1,0,0,0
HNL,6,1,1,0,0,0
SBA,53,1,0,0,1,0
MRY,53,1,0,0,1,0
OTZ,57,1,1,0,0,0
SEA,156,1,1,0,0,0
CPR,53,1,0,1,0,0
CHS,4,1,1,0,0,0
EKO,53,1,0,1,0,0
BTV,119,1,0,0,1,0
ADQ,46,1,0,1,0,0
DTW,151,1,1,0,0,0
HDN,28,1,0,1,0,0
TUL,51,1,0,1,0,0
MHT,257,1,0,1,0,0
BGR,118,1,0,0,1,0
GRB,51,1,1,0,0,0
RIC,54,1,1,0,0,0
HHH,317,1,1,0,0,0
CIC,51,1,0,0,1,0
LIT,168,1,0,0,1,0
MSY,30,1,0,0,1,0
ONT,128,1,1,0,0,0
RDD,51,1,0,0,1,0
COS,51,1,1,0,0,0
PIA,50,1,1,0,0,0
FAI,9,1,0,1,0,0
LAX,73,1,0,1,0,0
CWA,100,1,0,1,0,0
TUL,50,1,1,0,0,0
IYK,7,1,1,0,0,0
TUL,57,1,1,0,0,0
TOL,55,1,0,0,1,0
BFL,50,1,0,0,1,0
CIC,49,1,0,0,1,0
GTR,18,1,0,1,0,0
IDA,83,1,1,0,0,0
RDD,49,1,0,0,1,0
CAK,173,1,1,0,0,0
ABE,48,1,0,0,1,0
BMI,121,1,1,0,0,0
FAR,48,1,1,0,0,0
CLT,4,1,1,0,0,0
HSV,226,1,0,1,0,0
HOU,85,1,1,0,0,0
FAT,175,1,0,0,1,0
RDD,48,1,1,0,0,0
FNT,213,1,0,0,1,0
FLG,76,1,1,0,0,0
FAR,47,1,0,0,1,0
JAN,56,1,1,0,0,0
BTV,47,1,0,0,1,0
LAN,215,1,1,0,0,0
FLL,19,1,1,0,0,0
GFK,355,1,0,1,0,0
DAY,40,1,1,0,0,0
ILM,346,1,0,0,1,0
TRI,48,1,1,0,0,0
EGE,78,1,0,1,0,0
SAT,232,1,1,0,0,0
ELP,44,1,1,0,0,0
ALO,31,1,1,0,0,0
SJU,275,1,1,0,0,0
LNK,44,1,1,0,0,0
SEA,131,1,1,0,0,0
BHM,7,1,0,0,1,0
BQN,52,1,0,1,0,0
JAC,38,1,0,1,0,0
GSO,12,1,1,0,0,0
BIL,44,1,0,1,0,0
HSV,217,1,0,1,0,0
BGM,41,1,1,0,0,0
LNK,166,1,0,1,0,0
LWS,44,1,0,1,0,0
ADQ,49,1,0,1,0,0
GJT,3,1,0,1,0,0
CDC,44,1,0,1,0,0
ELP,62,1,0,1,0,0
TUL,78,1,0,1,0,0
DRO,78,1,1,0,0,0
GRB,19,1,1,0,0,0
CLD,43,1,0,1,0,0
HPN,23,1,1,0,0,0
DRO,42,1,1,0,0,0
TRI,346,1,0,0,1,0
SPI,42,1,0,0,1,0
ONT,115,1,1,0,0,0
LIH,315,1,1,0,0,0
DBQ,33,1,0,0,1,0
JNU,299,1,1,0,0,0
XNA,172,1,0,0,1,0
LYH,18,1,0,1,0,0
TVC,28,1,1,0,0,0
SNA,40,1,1,0,0,0
DAY,39,1,1,0,0,0
AZO,191,1,0,0,1,0
SPS,28,1,0,1,0,0
EVV,252,1,1,0,0,0
GRR,39,1,0,1,0,0
AVP,29,1,1,0,0,0
TYS,169,1,0,1,0,0
FCA,46,1,1,0,0,0
CLD,39,1,1,0,0,0
XNA,192,1,1,0,0,0
BZN,39,1,1,0,0,0
SJU,20,1,1,0,0,0
RST,78,1,1,0,0,0
CWA,38,1,0,0,1,0
MBS,38,1,0,0,1,0
BDL,125,1,1,0,0,0
SDF,38,1,0,0,1,0
FLL,262,1,1,0,0,0
MGM,76,1,1,0,0,0
PVD,7,1,0,0,1,0
DLH,365,1,1,0,0,0
AZO,38,1,0,0,1,0
FAR,15,1,1,0,0,0
LEX,38,1,0,0,1,0
MYR,8,1,1,0,0,0
MRY,338,1,0,1,0,0
XNA,316,1,0,1,0,0
SPI,198,1,1,0,0,0
MDW,174,1,0,1,0,0
BNA,140,1,1,0,0,0
KOA,96,1,1,0,0,0
SAV,22,1,1,0,0,0
MFR,339,1,1,0,0,0
MFR,38,1,0,0,1,0
ATW,248,1,1,0,0,0
SBA,297,1,0,0,1,0
SBP,38,1,0,1,0,0
OMA,38,1,0,1,0,0
FAR,7,1,0,0,1,0
RSW,81,1,1,0,0,0
CMH,114,1,1,0,0,0
AVP,56,1,0,0,1,0
SJT,62,1,0,1,0,0
KOA,7,1,1,0,0,0
TYR,27,1,1,0,0,0
EGE,292,1,1,0,0,0
EGE,167,1,1,0,0,0
SBN,10,1,1,0,0,0
BZN,36,1,0,0,1,0
HLN,287,1,0,1,0,0
ANC,13,1,1,0,0,0
DAB,191,1,0,0,1,0
FAR,258,1,1,0,0,0
SJC,177,1,0,0,1,0
IND,20,1,0,0,1,0
BTR,306,1,1,0,0,0
EWN,18,1,0,1,0,0
TUS,3,1,0,1,0,0
ONT,253,1,1,0,0,0
SLC,187,1,1,0,0,0
GUC,34,1,0,1,0,0
MOB,14,1,1,0,0,0
PDX,14,1,0,1,0,0
OKC,135,1,1,0,0,0
CHS,329,1,1,0,0,0
SPI,59,1,0,0,1,0
FAT,30,1,0,0,1,0
MBS,33,1,0,0,1,0
RIC,114,1,1,0,0,0
BNA,145,1,1,0,0,0
MCO,363,1,0,1,0,0
TYS,184,1,0,1,0,0
MLI,33,1,0,0,1,0
OXR,217,1,1,0,0,0
MYR,69,1,0,0,1,0
EWR,4,1,1,0,0,0
FAR,33,1,0,0,1,0
TUL,182,1,1,0,0,0
ITO,211,1,1,0,0,0
GFK,58,1,0,0,1,0
CHA,30,1,0,0,1,0
CRW,33,1,0,0,1,0
GRR,33,1,0,0,1,0
CAK,77,1,0,0,1,0
MEM,339,1,1,0,0,0
ELM,56,1,0,0,1,0
CWA,153,1,1,0,0,0
LIT,158,1,1,0,0,0
SMX,33,1,0,1,0,0
CMH,256,1,0,1,0,0
SMF,32,1,0,0,1,0
FAI,164,1,1,0,0,0
DAY,176,1,1,0,0,0
XNA,9,1,1,0,0,0
MLU,338,1,1,0,0,0
BPT,259,1,0,0,1,0
SBP,120,1,1,0,0,0
MSY,34,1,0,1,0,0
DAL,108,1,1,0,0,0
PLN,19,1,0,0,1,0
SNA,104,1,1,0,0,0
SAT,31,1,0,0,1,0
ICT,261,1,1,0,0,0
ALO,22,1,1,0,0,0
PWM,266,1,1,0,0,0
SGU,31,1,1,0,0,0
PNS,245,1,0,1,0,0
ELP,35,1,1,0,0,0
JAX,56,1,0,1,0,0
LAS,108,1,1,0,0,0
GSO,214,1,0,0,1,0
TUS,347,1,1,0,0,0
MBS,8,1,0,0,1,0
JAX,54,1,1,0,0,0
GPT,177,1,0,1,0,0
BUF,312,1,0,1,0,0
LNK,14,1,1,0,0,0
SCE,294,1,1,0,0,0
TRI,25,1,0,1,0,0
LIH,7,1,1,0,0,0
ELM,338,1,1,0,0,0
VPS,21,1,0,0,1,0
MGM,254,1,1,0,0,0
OGG,244,1,1,0,0,0
GGG,206,1,1,0,0,0
CRW,52,1,0,1,0,0
MSP,136,1,0,0,1,0
SDF,81,1,0,0,1,0
ICT,163,1,1,0,0,0
PIA,336,1,1,0,0,0
GTF,66,1,1,0,0,0
MHT,62,1,1,0,0,0
TRI,81,1,1,0,0,0
ROC,365,1,0,1,0,0
ALO,70,1,1,0,0,0
LIT,180,1,0,1,0,0
MYR,12,1,1,0,0,0
MGM,78,1,1,0,0,0
AVL,52,1,0,1,0,0
BGR,250,1,1,0,0,0
CPR,290,1,1,0,0,0
BTV,320,1,0,1,0,0
OMA,215,1,1,0,0,0
SRQ,42,1,0,1,0,0
IAH,73,1,1,0,0,0
SUN,31,1,0,1,0,0
SUN,96,1,0,1,0,0
EGE,83,1,1,0,0,0
MKE,291,1,1,0,0,0
CPR,20,1,0,1,0,0
CMI,7,1,0,1,0,0
DAB,153,1,1,0,0,0
JAN,148,1,1,0,0,0
PSP,142,1,1,0,0,0
CHS,41,1,0,1,0,0
CAE,29,1,0,0,1,0
BOI,5,1,1,0,0,0
JAX,40,1,0,1,0,0
PIT,39,1,1,0,0,0
IND,81,1,1,0,0,0
GUC,5,1,0,1,0,0
SRQ,218,1,1,0,0,0
CMI,354,1,0,1,0,0
CRW,42,1,0,0,1,0
JAX,55,1,1,0,0,0
CMH,162,1,0,0,1,0
HNL,297,1,1,0,0,0
ORF,174,1,1,0,0,0
JAN,247,1,1,0,0,0
CRW,40,1,1,0,0,0
FAR,42,1,0,0,1,0
ABI,25,1,0,1,0,0
SYR,37,1,1,0,0,0
DHN,192,1,0,1,0,0
PSP,53,1,0,0,1,0
HPN,272,1,1,0,0,0
DAY,359,1,0,1,0,0
JAC,43,1,0,1,0,0
ROC,26,1,1,0,0,0
GRK,167,1,0,1,0,0
ALO,90,1,1,0,0,0
CAE,219,1,0,0,1,0
GSO,28,1,1,0,0,0
CLD,1,1,1,0,0,0
PBI,111,1,1,0,0,0
MSO,118,1,1,0,0,0
MYR,49,1,1,0,0,0
JFK,258,1,0,1,0,0
DSM,100,1,0,0,1,0
SPS,22,1,1,0,0,0
CRW,36,1,0,0,1,0
MSY,262,1,0,1,0,0
ABQ,180,1,1,0,0,0
MOB,361,1,1,0,0,0
SAV,32,1,1,0,0,0
RSW,217,1,0,1,0,0
YUM,167,1,1,0,0,0
BRO,233,1,0,0,1,0
ABE,44,1,1,0,0,0
SBP,44,1,1,0,0,0
HSV,123,1,1,0,0,0
SRQ,48,1,1,0,0,0
COS,270,1,1,0,0,0
MDW,296,1,1,0,0,0
ACV,256,1,0,1,0,0
BGR,201,1,0,1,0,0
GJT,52,1,1,0,0,0
OKC,220,1,1,0,0,0
STL,253,1,0,0,1,0
TVC,38,1,0,0,1,0
ACV,338,1,0,1,0,0
MOB,258,1,0,1,0,0
CRP,262,1,0,1,0,0
MCO,105,1,1,0,0,0
HDN,83,1,1,0,0,0
HSV,21,1,0,1,0,0
MCO,332,1,1,0,0,0
AVP,243,1,1,0,0,0
MDW,39,1,1,0,0,0
ABI,223,1,0,1,0,0
CWA,181,1,0,0,1,0
AVP,46,1,1,0,0,0
CPR,58,1,1,0,0,0
BDL,114,1,0,1,0,0
CLT,224,1,0,1,0,0
JAN,140,1,1,0,0,0
TLH,21,1,0,1,0,0
TXK,84,1,1,0,0,0
MRY,366,1,0,1,0,0
ABE,261,1,1,0,0,0
CAE,57,1,1,0,0,0
PNS,69,1,0,1,0,0
MOD,345,1,0,1,0,0
JAN,86,1,1,0,0,0
EUG,200,1,1,0,0,0
FAI,208,1,1,0,0,0
SRQ,191,1,0,1,0,0
MSP,205,1,1,0,0,0
SBA,93,1,0,1,0,0
OTZ,354,1,0,1,0,0
VPS,26,1,0,1,0,0
PDX,80,1,0,1,0,0
DAL,303,1,1,0,0,0
PWM,54,1,1,0,0,0
ADK,335,1,0,1,0,0
HNL,16,1,1,0,0,0
HDN,62,1,1,0,0,0
ONT,53,1,1,0,0,0
MCI,313,1,1,0,0,0
CID,52,1,1,0,0,0
MBS,53,1,1,0,0,0
OKC,7,1,1,0,0,0
TUS,365,1,1,0,0,0
SDF,234,1,1,0,0,0
SHV,29,1,1,0,0,0
SPI,68,1,1,0,0,0
ACV,225,1,1,0,0,0
RDD,315,1,1,0,0,0
OME,18,1,0,1,0,0
PIT,127,1,1,0,0,0
COS,247,1,0,0,1,0
CSG,15,1,0,1,0,0
OGG,156,1,1,0,0,0
MOT,140,1,1,0,0,0
ILM,52,1,0,1,0,0
EGE,52,1,0,1,0,0
EVV,12,1,1,0,0,0
OKC,14,1,1,0,0,0
SMF,35,1,1,0,0,0
ASE,162,1,1,0,0,0
SPI,51,1,0,1,0,0
CAE,21,1,0,1,0,0
CVG,57,1,1,0,0,0
MBS,56,1,0,0,1,0
OKC,357,1,1,0,0,0
MSP,49,1,0,0,1,0
MSP,267,1,1,0,0,0
MCO,163,1,1,0,0,0
SJC,176,1,1,0,0,0
PSP,70,1,1,0,0,0
BHM,195,1,1,0,0,0
KOA,232,1,1,0,0,0
RDM,173,1,1,0,0,0
CRP,323,1,1,0,0,0
FLG,51,1,0,1,0,0
PWM,50,1,1,0,0,0
JAX,50,1,1,0,0,0
GRB,50,1,1,0,0,0
AMA,16,1,1,0,0,0
BNA,210,1,1,0,0,0
AVP,50,1,1,0,0,0
SPI,49,1,1,0,0,0
RIC,49,1,1,0,0,0
HHH,260,1,0,1,0,0
GRK,216,1,1,0,0,0
OKC,12,1,1,0,0,0
SGF,75,1,1,0,0,0
YAK,14,1,0,1,0,0
VPS,157,1,1,0,0,0
MDW,276,1,1,0,0,0
DSM,70,1,0,1,0,0
IPL,39,1,0,1,0,0
ALB,49,1,1,0,0,0
SDF,150,1,0,0,1,0
ITO,99,1,1,0,0,0
MSY,225,1,1,0,0,0
LAS,179,1,0,1,0,0
TUL,53,1,1,0,0,0
ABQ,336,1,1,0,0,0
CMI,151,1,0,0,1,0
EKO,307,1,1,0,0,0
BUR,253,1,1,0,0,0
MDT,4,1,1,0,0,0
SAN,69,1,1,0,0,0
SJU,132,1,1,0,0,0
IDA,132,1,1,0,0,0
CLE,95,1,1,0,0,0
MDT,86,1,0,0,1,0
ORF,115,1,0,0,1,0
RDU,58,1,1,0,0,0
MHT,240,1,1,0,0,0
IAH,218,1,1,0,0,0
GNV,326,1,1,0,0,0
MDW,104,1,1,0,0,0
MIA,327,1,1,0,0,0
EVV,319,1,1,0,0,0
SYR,46,1,1,0,0,0
FWA,288,1,1,0,0,0
ORF,46,1,1,0,0,0
JFK,46,1,0,1,0,0
FWA,46,1,1,0,0,0
FSD,31,1,0,0,1,0
BUF,30,1,0,0,1,0
PHL,68,1,1,0,0,0
MSO,61,1,0,1,0,0
CDC,22,1,1,0,0,0
PBI,76,1,1,0,0,0
LFT,24,1,0,1,0,0
PSP,45,1,1,0,0,0
MYR,45,1,0,1,0,0
LGB,47,1,0,1,0,0
BMI,45,1,1,0,0,0
LIT,7,1,0,0,1,0
CAK,7,1,0,0,1,0
BDL,88,1,1,0,0,0
YAK,4,1,1,0,0,0
RIC,72,1,1,0,0,0
MDT,44,1,1,0,0,0
BWI,21,1,0,1,0,0
HRL,139,1,1,0,0,0
MLI,82,1,0,0,1,0
ALB,7,1,0,1,0,0
LFT,296,1,0,0,1,0
VPS,233,1,0,1,0,0
FAT,350,1,0,1,0,0
RDU,210,1,1,0,0,0
ABE,311,1,1,0,0,0
ITO,7,1,1,0,0,0
MBS,43,1,1,0,0,0
XNA,179,1,0,1,0,0
FLL,17,1,1,0,0,0
PNS,68,1,1,0,0,0
SYR,2,1,1,0,0,0
OMA,323,1,1,0,0,0
SBA,29,1,1,0,0,0
DAL,267,1,1,0,0,0
BGM,27,1,1,0,0,0
MBS,11,1,1,0,0,0
ILM,42,1,1,0,0,0
TLH,222,1,1,0,0,0
EVV,85,1,1,0,0,0
PSG,29,1,0,1,0,0
JAX,57,1,1,0,0,0
ROC,132,1,0,0,1,0
ANC,33,1,1,0,0,0
AVL,269,1,0,0,1,0
ABE,50,1,1,0,0,0
TUS,41,1,1,0,0,0
LYH,21,1,1,0,0,0
ORF,62,1,0,1,0,0
CLT,313,1,1,0,0,0
OKC,41,1,1,0,0,0
ACV,53,1,1,0,0,0
HSV,41,1,1,0,0,0
CSG,5,1,1,0,0,0
ABQ,183,1,1,0,0,0
FSM,28,1,0,0,1,0
MYR,160,1,1,0,0,0
AVL,155,1,0,0,1,0
ONT,25,1,0,1,0,0
SBA,28,1,0,0,1,0
